hs_commodity,hs_description,naics_2023,naics_2022,overlap_type
6203437010,"Men's Trouser & Breech Syn Fib Gt=36% Wool,  Nesoi (doz)",315250.0,315220.0,both_years
6203437020,"Boys' Trouser & Breech Syn Fib Gt=36% Wool,  Nesoi (doz)",315250.0,315220.0,both_years
6203437030,"M/b Shorts Of Syn Fibers Cont 36% More Wool, Nesoi (doz)",315250.0,315220.0,both_years
6203437510,"Ski/snowboard Pants, Men/boys Water-resist S Nesoi (doz)",315250.0,315220.0,both_years
6203437590,Oth Wtr Res Trs Etc Syn Fib Lt 36% W/fah  Nesoi (doz),315250.0,315220.0,both_years
6110901010,"M/b Sweaters Of Silk Containing 70% Silk, Knit (doz)",315250.0,315220.0,both_years
6110901030,"M/b Vests (exc Swtr Vest) Silk Gt=70% Silk, Knit (doz)",315250.0,315220.0,both_years
6110901050,"M/b Pullov & Smlr Art Silk Cont 70% More Silk,knit (doz)",315250.0,315220.0,both_years
6103431010,"M/b Trouser & Breeches Syn Fib 23% More Wool, Knit (doz)",315250.0,315220.0,both_years
6103431020,"M/b Shorts Of Syn Fibers Cont 23% More Wool, Knit (doz)",315250.0,315220.0,both_years
6203439010,No description available,315250.0,315220.0,both_years
6203439015,"Boys' Trouser Etc Imprt Playsuit Pt Syn Fib, Nesoi (doz)",315250.0,315220.0,both_years
6203439020,"Boys' Trouser Etc Other Synthetic Fib, Not K Nesoi (doz)",315250.0,315220.0,both_years
6203439030,"Men's Shorts Of Other Synthetic Fibers,  Nesoi (doz)",315250.0,315220.0,both_years
6203439035,"Boys' Shorts Import Playsuit Pts Syn Fib, Nesoi (doz)",315250.0,315220.0,both_years
6203439040,"Boys' Shorts Not Import Playsuit Pt Syn Fib, Nesoi (doz)",315250.0,315220.0,both_years
6103431520,"Men's Trousers & Breeches Of Oth Syn Fibers, Knit (doz)",315250.0,315220.0,both_years
6103431535,"Boys' Trsrs/brchs Imp Prts Plyst Of Syn Fib, Knit (doz)",315250.0,315220.0,both_years
6103431540,"Boys' Trousers & Breeches Nesoi Of Syn Fib, Knit (doz)",315250.0,315220.0,both_years
6103431550,"Men's Shorts Of Other Synthetic Fibers, Knit (doz)",315250.0,315220.0,both_years
6103431565,"Boy's Shorts Imp Prts Of Plysuits Of Syn Fib, Knit (doz)",315250.0,315220.0,both_years
6103431570,"Boy's Shorts Nesoi Of Synthetic Fibers, Knit (doz)",315250.0,315220.0,both_years
6103432010,"M/b Overalls Of Syn Fib Cont 23% More Wool, Knit (doz)",315250.0,315220.0,both_years
6103432015,"M/b Overalls Syn Fib Lt 23% Wool Insulated, Knit (doz)",315250.0,315220.0,both_years
6103432020,"Men's Overalls Syn Fib Ninsltd Lt 23% Wool, Knit (doz)",315250.0,315220.0,both_years
6103432025,"Boys' Overalls Syn Fib Ninsltd Lt 23% Wool, Knit (doz)",315250.0,315220.0,both_years
6207110000,"M/b Underpants And Briefs Of Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6113001005,"M/b Coats & Jackets Knit Impreg,coated W Rbr/plast (doz)",315250.0,315220.0,both_years
6110121010,"M/b Sweaters Wholly Of Cashmere, Knit (doz)",315250.0,315220.0,both_years
6110121030,"M/b Vests (exc Swtr Vest) Wholly Of Cashmere, Knit (doz)",315250.0,315220.0,both_years
6110121050,"M/b Sweatshirts Etc, Wholly Of Cashmere, Knit (doz)",315250.0,315220.0,both_years
6110122010,"Men Sweaters, Cashmere Nesoi, Knit (doz)",315250.0,315220.0,both_years
6110122020,"Boys' Sweaters Of Cashmere Nesoi, Knit (doz)",315250.0,315220.0,both_years
6110122050,"M/b Vest (exc Sweater Vest) Of Cashmere, Nesoi, Kt (doz)",315250.0,315220.0,both_years
6110122070,"M/b Sweatshirts & Sim Art Of Cashmere, Nesoi, Knit (doz)",315250.0,315220.0,both_years
6110909010,"M/b Sweaters Of Oth Textile Mat Subj Cot Res, Knit (doz)",315250.0,315220.0,both_years
6110909012,"M/b Sweaters Of Oth Textile Mat Subj Wool Res,knit (doz)",315250.0,315220.0,both_years
6110909014,"M/b Sweaters Of Oth Textile Mat Subj mmf Res, Knit (doz)",315250.0,315220.0,both_years
6110909015,"Men Or Boys' Sweaters Of Silk (846),knit Or Crochd (doz)",315250.0,315220.0,both_years
6110909023,"Men Or Boys Sweaters,tex Fbr (845), Knit Or Crochd (doz)",315250.0,315220.0,both_years
6110909044,"M/b Vests (exc Swtr Vest) Tex Matl Subj Cot Res,kt (doz)",315250.0,315220.0,both_years
6110909048,"M/b Vest (exc Swtr Vest) Tex Matl Subj Wool Res,kt (doz)",315250.0,315220.0,both_years
6110909052,"M/b Vests (exc Swtr Vest)tex Matl Subj mmf Res, Kt (doz)",315250.0,315220.0,both_years
6110909064,"M/b Vests,not Sweater Vest,knit,oth Text Mat,nesoi (doz)",315250.0,315220.0,both_years
6110909067,M/b Pullov Knit To Shape Subj To Cottn Restr Nesoi (doz),315250.0,315220.0,both_years
6110909069,M/b Pullover Subj To Cotton Restraints Knit Nesoi (doz),315250.0,315220.0,both_years
6110909075,"M/b Pullov & Smlr Art Tex Mat Subj Wool Res, Knit (doz)",315250.0,315220.0,both_years
6110909079,M/b Pullov Knit To Shape Subj Man-made Restr Nesoi (doz),315250.0,315220.0,both_years
6110909080,M/b Pullov Subj To Man-made Fiber Restr Knit Nesoi (doz),315250.0,315220.0,both_years
6110909088,"M/b Pullovers & Similar Art,oth Tex Mat,knit,nesoi (doz)",315250.0,315220.0,both_years
6203315010,"M/b Jckt &  Blzs Wool,nt Kt,lt Dia 18.5, Note 3(a) (no)",315250.0,315220.0,both_years
6203315020,"M/b Suit Jckt & Blzr Wool, Nt Kt, Diam Lt 18.5,nes (doz)",315250.0,315220.0,both_years
6107110010,"Men's Underpants And Briefs, Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6107110020,"Boys' Underpants And Briefs, Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6113009015,M/b Coats Etc Knit Cotton Impreg Resin Ex Rbr/plas (doz),315250.0,315220.0,both_years
6113009025,M/b Coat Etc Oth Kt Fab Impreg Resin Exc Rbr/plas (doz),315250.0,315220.0,both_years
6113009038,M/b Trousers Knit Cot Impreg Resin Ex Rbr/plastic (doz),315250.0,315220.0,both_years
6113009044,M/b Trouser Oth Knit Fab Impreg Resin Exc Rbr/plas (doz),315250.0,315220.0,both_years
6113009055,M/b Overalls Knit Cot Impreg Resin Ex Rbr/plastic (doz),315250.0,315220.0,both_years
6113009065,M/b Overall Oth Knit Fab Impreg Resin Exc Rbr/plas (doz),315250.0,315220.0,both_years
6113009074,M/b Ot Grmnt Knit Cot Impreg Resin Ex Rbr/plastic (doz),315250.0,315220.0,both_years
6113009084,M/b Grmnt Knit Fab Nesoi Impreg Resin Exc Rbr/plas (doz),315250.0,315220.0,both_years
6103310000,"M/b Suit-type Jackets And Blazers Of Wool, Knit (doz)",315250.0,315220.0,both_years
6203319010,"M/b Jckt &  Blzr Wool, Nt Kt, Note 3(a), Nesoi (no)",315250.0,315220.0,both_years
6203319020,"M/b Suit-type Jckt & Blzr Wool, Nt Kt, Nesoi (doz)",315250.0,315220.0,both_years
6203321000,"M/b Suit-type Jackets/blazer Cot Gt=36% Flax,n Kt (doz)",315250.0,315220.0,both_years
6203322010,M Suit-type Jac/blaz Cot Cord Lt 36% Flx Fbr Nt Kt (doz),315250.0,315220.0,both_years
6203322020,"Boys' St Jac/blaz Cot Cord Lt 36% Flx Fib, Nt Kt (doz)",315250.0,315220.0,both_years
6203322030,"M/b St-typ Jac/blaz Cot Blue Dnm Lt 36% Flx F, N K (doz)",315250.0,315220.0,both_years
6203322040,"Men's St Jac/blaz Lt 36% Flx Fib Nesoi, Not Knit (doz)",315250.0,315220.0,both_years
6203322050,"Boys' Jac/blaz Nesoi Lt 36% Flx Fib, Not Knit/crc (doz)",315250.0,315220.0,both_years
6203191010,"M/b Jacket Imp As Part Of Suit Of Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6203191020,M/b Suits Of Ot Cot Trous Breech & Shrts Imp Pt St (doz),315250.0,315220.0,both_years
6203191030,"M/b Suts,n-kt,oth Tex Mat,cot;wstcts Imp Prts Suts (doz)",315250.0,315220.0,both_years
6203192000,"M/b Suits Art Fib Cont Gt=36% Wool, Not Knit/croch (no)",315250.0,315220.0,both_years
6207911000,"M/b Bathrobes, Dressing Gown Etc Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6203193000,"M/b Suits Artificial Fib Not Gt 36% Wool, Not Knit (no)",315250.0,315220.0,both_years
6210402531,"Ski/snowboard Pants, Mens/boys Rubberized Man- Rpo (doz)",315250.0,315220.0,both_years
6210402917,"M/b N Kt Garments Nesoi, 70% Or More Silk,trou Rpo (doz)",315250.0,315220.0,both_years
6210402918,"M/b N Kt Garments Nesoi, 70% Or More Silk,over Rpo (doz)",315250.0,315220.0,both_years
6210402919,"M/b N Knit Garments Nesoi, 70% Or More Silk,  Rpo (doz)",315250.0,315220.0,both_years
6207913010,"M/b Sleepwear Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6207913020,"M/b Singlets, Other Undershirts Cotton, Not Knt (doz)",315250.0,315220.0,both_years
6203195000,"M/b Suits Con Gt=70% Silk/silk Waste, Nt Kt/crochd (no)",315250.0,315220.0,both_years
6107120010,"Men's Underpants And Briefs Of Manmade Fibers, Kni (doz)",315250.0,315220.0,both_years
6107120020,"Boys' Underpants And Briefs Of Manmade Fibers, Kni (doz)",315250.0,315220.0,both_years
6210405531,"Ski/snowboard Pants, Mens/boys Rubberized Ma Nesoi (doz)",315250.0,315220.0,both_years
6103320000,"M/b Suit-type Jackets And Blazers Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6114200005,"Men's Or Boys' Tops Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6114200035,"Boys' Sunsuits And Similar Apparel Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6114200044,"Boys' Overalls & Smlr Aprl Of Cotton Ninsltd, Knit (doz)",315250.0,315220.0,both_years
6114200048,"M/b(ov Sz 7) Ovralls/smlr Aprl Of Cot Ninslt, Knit (doz)",315250.0,315220.0,both_years
6114200055,"Men's Or Boys' Other Garments Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6211325003,"M & B Cvral & Similr Appl Cot Gt=15% Down,  Rpo (doz)",315250.0,315220.0,both_years
6211325007,"M/b Oth Grmt:cvrlls,smlr Appl,cot,n-kt,insltd  Rpo (doz)",315250.0,315220.0,both_years
6211325010,"Men's Coveralls & Similar Apparel,cotton,not-k Rpo (doz)",315250.0,315220.0,both_years
6211325015,B Cvrals & Sim Apprl Cot N-insltd Size 2-7  Rpo (doz),315250.0,315220.0,both_years
6211325025,B Cvrals & Sim Appl Cot Gt Size 7 N-insulated  Rpo (doz),315250.0,315220.0,both_years
6211325030,"Boys' Washsuits & Similar Apparel Cotton,  Rpo (doz)",315250.0,315220.0,both_years
6211325040,"M/b Track Suit Trousers Of Cotton, Not Knit Rpo (doz)",315250.0,315220.0,both_years
6211325050,"M/b Track Suit Parts Except Trousers Cotton,  Rpo (doz)",315250.0,315220.0,both_years
6211325060,"M/b Shirts Excl From Hdng 6205 Of Cotton,  Rpo (doz)",315250.0,315220.0,both_years
6211325070,"Men's Or Boys' Vest Of Cotton, Not Knit Rpo (doz)",315250.0,315220.0,both_years
6211325075,"Men's Or Boys' Jackets Nesoi,of Cotton, Not K Rpo (doz)",315250.0,315220.0,both_years
6211325081,"Men's Or Boys' Garments Nesoi Of Cotton, Not K Rpo (doz)",315250.0,315220.0,both_years
6203199010,"M/m Jckts As Suit Pts Of Ot Tex Subj Cot Res,nt Kt (doz)",315250.0,315220.0,both_years
6203199020,"M/b Trsrs As Suit Pts Of Ot Tex Subj Cot Res,nt Kt (doz)",315250.0,315220.0,both_years
6203199030,"M/b Sts,n-kt,oth Tex Mat,st Cot Res:wstcts Imp Prt (doz)",315250.0,315220.0,both_years
6203199040,M/b Suits Of Other Tex Material Subj Wool Res N Kt (no),315250.0,315220.0,both_years
6203199050,"M/b Suits Of Other Tex Material Subj mmf Res,nt Kt (no)",315250.0,315220.0,both_years
6210408017,"M/b N Kt Garments Nesoi, 70% Or More Silk,trousers (doz)",315250.0,315220.0,both_years
6210408018,"M/b N Kt Garments Nesoi, 70% Or More Silk,overalls (doz)",315250.0,315220.0,both_years
6210408019,"M/b N Knit Garments Nesoi, 70% Or More Silk, Other (doz)",315250.0,315220.0,both_years
6203199080,"M/b Suits Of Other Textl Materials Nesoi, Not Knit (no)",315250.0,315220.0,both_years
6107910030,"Mens Or Boys Sleepwear, Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6107910040,"Men's Underpants,briefs, Niteshirt Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6107910090,"Boys' Underpants,briefs,niteshirts Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6203331030,Mens Jckt/blzr No3a Of Syn Fib Gt=36% Wool Nt Knit (no),315250.0,315220.0,both_years
6203331040,Mens Jckt/blzr Of Syn Fib Gt=36% Wool Nt Knt Nesoi (doz),315250.0,315220.0,both_years
6203331050,Boys Jckt/blzr No3a Of Syn Fib Gt=36% Wool Nt Knit (no),315250.0,315220.0,both_years
6203331060,Boys Jckt/blzr Of Syn Fib Gt=36% Wool Nt Knt Nesoi (doz),315250.0,315220.0,both_years
6203332010,"Men's Suit Jckt/blzr Syn Fib Lt 36% Wool,n Kt (doz)",315250.0,315220.0,both_years
6203332020,"Boys' Suit-type Jckt/blzr Syn Fib Lt 36% Wool,n Kt (doz)",315250.0,315220.0,both_years
6211329003,"M & B Cvral & Similr Appl Cot Gt=15% Down,  Nesoi (doz)",315250.0,315220.0,both_years
6211329007,"M/b Oth Grmt:cvrlls,smlr Appl,cot,n-kt,inslt Nesoi (doz)",315250.0,315220.0,both_years
6211329010,"Men's Coveralls & Similar Apparel,cotton, Nesoi (doz)",315250.0,315220.0,both_years
6211329015,B Cvrals & Sim Apprl Cot N-insltd Size 2-7  Nesoi (doz),315250.0,315220.0,both_years
6211329025,B Cvrals & Sim Appl Cot Gt Size 7 N-insulate Nesoi (doz),315250.0,315220.0,both_years
6211329030,"Boys' Washsuits & Similar Apparel Cotton, Nesoi (doz)",315250.0,315220.0,both_years
6211329040,"M/b Track Suit Trousers Of Cotton, Not Knit Nesoi (doz)",315250.0,315220.0,both_years
6211329050,"M/b Track Suit Parts Except Trousers Cotton, Nesoi (doz)",315250.0,315220.0,both_years
6211329060,"M/b Shirts Excl From Hdng 6205 Of Cotton, Nesoi (doz)",315250.0,315220.0,both_years
6211329070,"Men's Or Boys' Vest Of Cotton, Not Knit Nesoi (doz)",315250.0,315220.0,both_years
6211329075,"Men's Or Boys' Jackets Nesoi,of Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6211329081,"Men's Or Boys' Garments Nesoi Of Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6205301000,"M/b Shirts mmf Certified Folklore Products, Nt Kt (doz)",315250.0,315220.0,both_years
6205301510,"Men's Shirts mmf Con Gt=36% W/fah, Nt Kt/crochted (doz)",315250.0,315220.0,both_years
6205301520,"Boys' Shirts mmf Con Gt=36% Wool/fah, Nt Kt/crocht (doz)",315250.0,315220.0,both_years
6205302010,"Men's Dress Shirt mmf Wth Gt=2 Color Warp, Nt Knit (doz)",315250.0,315220.0,both_years
6205302020,"Boys' Dress Shirts mmf With Gt=2 Color Warp, Nt Kt (doz)",315250.0,315220.0,both_years
6205302030,"Men's Dress Shirt mmf Nesoi, Lt 36% W/fah,not Knit (doz)",315250.0,315220.0,both_years
6205302040,"Boys' Dress Shirts mmf Nesoi,lt 36% W/fah, Nt Knit (doz)",315250.0,315220.0,both_years
6205302050,"Men's Shirt Ex Drss mmf With Gt=2 Color Warp,nt Kt (doz)",315250.0,315220.0,both_years
6205302055,"Boys' Shirt Ex Dress mmf Gt=2 Col Wrp Plyst Pt,n K (doz)",315250.0,315220.0,both_years
6205302060,"Boys Shirt Ex Drs mmf Gt=2 Clr Wrp N Plyst Pt,n Kt (doz)",315250.0,315220.0,both_years
6205302070,No description available,315250.0,315220.0,both_years
6205302075,"Boys' Shirts Ex Dress mmf Nesoi Imp Plyst Pt, N Kt (doz)",315250.0,315220.0,both_years
6205302080,"Boys' Shirt Ex Drss mmf Nesoi Nt Imp Plyst Pt,n Kt (doz)",315250.0,315220.0,both_years
6211200410,"M/b Anorak & Smlr Art F Ski-st Cot Cont Down,n Kt (doz)",315250.0,315220.0,both_years
6211200420,"M/b Anorak Smlr Art F Ski-st Texmtrl Cont Dwn,n Kt (doz)",315250.0,315220.0,both_years
6112110010,"M/b Jackets For Track Suits Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6112110030,"M/b Shirts For Track Suits Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6112110050,"M/b Trousers For Track Suits Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6211200810,"Men's Or Boys' Ski-suits Containing Down, Not Knit (doz)",315250.0,315220.0,both_years
6211201510,M/b Wtr Res Anoraks & Sim Art For Skisuit Cot Ntkt (doz),315250.0,315220.0,both_years
6211201515,M/b Wtr Res Anoraks/sim Art For Ski-st Nesoi Nt Kt (doz),315250.0,315220.0,both_years
6211201520,No description available,315250.0,315220.0,both_years
6211201525,M/b Wtr Res Trsrs/brchs Imp Pts Sk-sts Nesoi Nt Kt (doz),315250.0,315220.0,both_years
6211201530,"M & B Water Res Nesoi, Cotton, Not Knit/crocheted (doz)",315250.0,315220.0,both_years
6211201535,M/b Wtr Res Of Oth Tex Mat Nesoi Nt Knt (doz),315250.0,315220.0,both_years
6211202400,"M/b Anoraks & Smlr Article For Ski-st Wool, Nt Kt (doz)",315250.0,315220.0,both_years
6211202810,"M/b Anoraks & Smlr Article For Ski-st Cotton, N Kt (doz)",315250.0,315220.0,both_years
6211202820,"M/b Anoraks & Smlr Article For Ski-st mmf, Nt Kt (doz)",315250.0,315220.0,both_years
6211202830,"M/b Anorak/smlr Art For Ski-st Tex Mtrl Nesoi,n Kt (doz)",315250.0,315220.0,both_years
6103331000,"M/b Suit-type Jacket Of Syn Fib Cont 23% Wool,knit (doz)",315250.0,315220.0,both_years
6211203400,"M/b Ski-suit Trousers & Breeches Wool, Not Knit (doz)",315250.0,315220.0,both_years
6211203810,M/b Ski-suit Trouser & Breeches Cotton  Not Knit (doz),315250.0,315220.0,both_years
6211203820,"M/b Ski-suit Trousers & Breeches mmf, Not Knit (doz)",315250.0,315220.0,both_years
6211203830,"M/b Ski-suit Trousers/breeches Tex Mtrl Nesoi,n Kt (doz)",315250.0,315220.0,both_years
6211335003,"M/b Cvrals & Smi Apparel mmf Gt=15% Down,  Rpo (doz)",315250.0,315220.0,both_years
6211335007,"M & B Cvrals & Smi Apparel mmf Insltd Nesoi,  Rpo (doz)",315250.0,315220.0,both_years
6211335010,Men's Cvrals & Smi Apparel M-m Fib Nt Insltd  Rpo (doz),315250.0,315220.0,both_years
6211335015,B Cvrls & Smlr Apparel mmf N-insltd Size 2-7  Rpo (doz),315250.0,315220.0,both_years
6211335017,B Cvrls & Smlr Apl mmf N-insltd Size Gt 7 Nt K Rpo (doz),315250.0,315220.0,both_years
6211335025,"Boys' Washsuits & Similar Apparel mmf, Not Kni Rpo (doz)",315250.0,315220.0,both_years
6211335030,"M/b Track Suit Trousers Man-made Fibers, Not K Rpo (doz)",315250.0,315220.0,both_years
6211335035,"M/b Track Suits Except Trousers Manmade Fib,  Rpo (doz)",315250.0,315220.0,both_years
6211335040,M/b mmf Shirts Excluded From Hdng 6205; Not K Rpo (doz),315250.0,315220.0,both_years
6211335052,"M/b Vests Of mmf, Not Knit, Gt=36% Wool Or Fah Rpo (doz)",315250.0,315220.0,both_years
6211335054,"M/b Vests Of mmf,not Knit: Cont Lt 36% Wool  Rpo (doz)",315250.0,315220.0,both_years
6211335058,"M/b Jackets Nesoi,of Man-made Fibers, Not Knit Rpo (doz)",315250.0,315220.0,both_years
6211335061,"M/b Garments Nesoi Of Man-made Fibers, Not Kni Rpo (doz)",315250.0,315220.0,both_years
6103332000,"M/b Suit-type Jackets & Blazers Of Ot Syn Fib,knit (doz)",315250.0,315220.0,both_years
6211204400,"M/b Ski-suit, Nesoi, Of Wool, Not Knit/crocheted (doz)",315250.0,315220.0,both_years
6211204815,"M/b Ski-suit, Nesoi, Cotton, Not Knit Or Crochetd (doz)",315250.0,315220.0,both_years
6211204835,"M/b Ski-suit, Nesoi, mmf, Not Knit Or Crocheted (doz)",315250.0,315220.0,both_years
6211204860,"M/b Ski-suit, Nesoi, Of Oth Text Mater, N Kt/croch (doz)",315250.0,315220.0,both_years
6109100004,"M/b T-shirts, Knit Cot, Crew/v-neck, Short Sleeves (doz)",315250.0,315220.0,both_years
6109100007,"M/b Singlets, All White Underwear Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6109100011,Men's Or Boys' Thermal Undershirts Of Knit Cotton (doz),315250.0,315220.0,both_years
6109100012,"Men's T-shirts Exc Underwear Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6109100014,"Boys' T-shirts Exc Underwear Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6109100018,"Men's Tank Tops & Singlet Ex Undrwear Of Cot, Knit (doz)",315250.0,315220.0,both_years
6109100023,"Boys' Tank Tops & Singlet Ex Undrwear Of Cot, Knit (doz)",315250.0,315220.0,both_years
6109100027,"M/b Art Sim T-shirts Exc Underwear Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6211339003,"M/b Cvrals & Smi Apparel mmf Gt=15% Down, Nesoi (doz)",315250.0,315220.0,both_years
6211339007,"M & B Cvrals & Smi Apparel mmf Insltd Nesoi, Nt Kt (doz)",315250.0,315220.0,both_years
6211339010,Men's Cvrals & Smi Apparel M-m Fib Nt Insltd Nesoi (doz),315250.0,315220.0,both_years
6211339015,B Cvrls & Smlr Apparel mmf N-insltd Size 2-7 Nesoi (doz),315250.0,315220.0,both_years
6211339017,B Cvrls & Smlr Apl mmf N-insltd Size Gt 7  Nesoi (doz),315250.0,315220.0,both_years
6211339025,"Boys' Washsuits & Similar Apparel mmf, Not K Nesoi (doz)",315250.0,315220.0,both_years
6211339030,"M/b Track Suit Trousers Man-made Fibers,  Nesoi (doz)",315250.0,315220.0,both_years
6211339035,"M/b Track Suits Except Trousers Manmade Fib, Nesoi (doz)",315250.0,315220.0,both_years
6211339040,No description available,315250.0,315220.0,both_years
6211339052,"M/b Vests Of mmf, Not Knit, Gt=36% Wool Or F Nesoi (doz)",315250.0,315220.0,both_years
6211339054,"M/b Vests Of mmf,not Knit: Cont Lt 36% Wool  Nesoi (doz)",315250.0,315220.0,both_years
