hs_code,mapping_type,hs_code_2021,naics_2021,hs_code_2022,naics_2022,hs_code_2023,naics_2023,hs_code_2024,naics_2024
6202305020,partial_coverage,,,6202305020,315240,6202305020,315250,6202305020,315250
3915900010,inconsistent_naics,3915900010,910000,3915900010,910000,3915900010,910000,3915900010,325211
6203412520,inconsistent_naics,6203412520,315220,6203412520,315220,6203412520,315250,6203412520,315250
8411828000,partial_coverage,8411828000,333611,,,,,,
3004909225,partial_coverage,,,,,,,3004909225,325412
6207998520,inconsistent_naics,6207998520,315220,6207998520,315220,6207998520,315250,6207998520,315250
6505006040,inconsistent_naics,6505006040,315190,6505006040,315190,6505006040,315120,6505006040,315120
3004909206,partial_coverage,,,,,,,3004909206,325412
4407191055,partial_coverage,4407191055,321113,,,,,,
8501640030,partial_coverage,8501640030,335312,,,,,,
9706100020,partial_coverage,,,9706100020,930000,9706100020,930000,9706100020,930000
8458110005,inconsistent_naics,8458110005,333517,8458110005,333517,8458110005,333517,8458110005,930000
8448205010,inconsistent_naics,8448205010,333249,8448205010,333249,8448205010,333248,8448205010,333248
8479898300,inconsistent_naics,8479898300,333249,8479898300,333249,8479898300,333248,8479898300,333248
4811909010,inconsistent_naics,4811909010,322121,4811909010,322121,4811909010,322120,4811909010,322120
6203490505,inconsistent_naics,6203490505,315220,6203490505,315220,6203490505,315250,6203490505,315250
0702006092,partial_coverage,,,0702006092,111219,0702006092,111219,0702006092,111219
6202911511,partial_coverage,6202911511,315240,,,,,,
6202921271,partial_coverage,6202921271,315240,,,,,,
9102198040,inconsistent_naics,9102198040,335912,9102198040,335912,9102198040,335910,9102198040,335910
6208913020,inconsistent_naics,6208913020,315240,6208913020,315240,6208913020,315250,6208913020,315250
8539228030,inconsistent_naics,8539228030,335110,8539228030,335110,8539228030,335139,8539228030,335139
9001904000,inconsistent_naics,9001904000,333314,9001904000,333314,9001904000,333310,9001904000,333310
4403250152,partial_coverage,,,4403250152,113310,4403250152,113310,4403250152,113310
6204198030,inconsistent_naics,6204198030,315240,6204198030,315240,6204198030,315250,6204198030,315250
8703320110,inconsistent_naics,8703320110,336111,8703320110,336111,8703320110,336110,8703320110,336110
4408390240,partial_coverage,,,4408390240,321211,4408390240,321211,4408390240,321211
6202406010,partial_coverage,,,6202406010,315240,6202406010,315250,6202406010,315250
7306218010,inconsistent_naics,7306218010,331110,7306218010,331110,7306218010,331110,7306218010,331210
4418999095,partial_coverage,4418999095,321213,,,,,,
4412995105,partial_coverage,4412995105,321211,,,,,,
7007211190,partial_coverage,,,7007211190,327211,7007211190,327211,7007211190,327211
6204594060,inconsistent_naics,6204594060,315240,6204594060,315240,6204594060,315250,6204594060,315250
6204322040,inconsistent_naics,6204322040,315240,6204322040,315240,6204322040,315250,6204322040,315250
8479899585,partial_coverage,,,8479899585,335999,8479899585,335999,8479899585,335999
4412598000,partial_coverage,,,4412598000,321212,4412598000,321212,4412598000,321212
8447206000,inconsistent_naics,8447206000,333249,8447206000,333249,8447206000,333248,8447206000,333248
0707005085,partial_coverage,,,,,,,0707005085,111219
7019190500,partial_coverage,7019190500,314994,,,,,,
2931590025,partial_coverage,,,,,,,2931590025,325199
7306214000,inconsistent_naics,7306214000,331110,7306214000,331110,7306214000,331110,7306214000,331210
4412998000,partial_coverage,4412998000,321212,,,,,,
6204294026,inconsistent_naics,6204294026,315240,6204294026,315240,6204294026,315250,6204294026,315250
4412315262,partial_coverage,,,,,4412315262,321211,4412315262,321211
6802100000,inconsistent_naics,6802100000,327120,6802100000,327120,6802100000,327120,6802100000,327991
6211207830,inconsistent_naics,6211207830,315240,6211207830,315240,6211207830,315250,6211207830,315250
9810002000,inconsistent_naics,9810002000,313210,9810002000,313210,9810002000,313210,9810002000,990000
8903100060,partial_coverage,8903100060,326299,,,,,,
6203436050,inconsistent_naics,6203436050,315220,6203436050,315220,6203436050,315250,6203436050,315250
8703310100,inconsistent_naics,8703310100,336111,8703310100,336111,8703310100,336110,8703310100,336110
6208220000,inconsistent_naics,6208220000,315240,6208220000,315240,6208220000,315250,6208220000,315250
9405216010,partial_coverage,,,9405216010,335121,9405216010,335131,9405216010,335131
6110190050,inconsistent_naics,6110190050,315220,6110190050,315220,6110190050,315250,6110190050,315250
8517120050,partial_coverage,8517120050,334220,,,,,,
5703392030,partial_coverage,,,5703392030,314110,5703392030,314110,5703392030,314110
6211491555,inconsistent_naics,6211491555,315240,6211491555,315240,6211491555,315250,6211491555,315250
9403308005,partial_coverage,,,9403308005,337211,9403308005,337211,9403308005,337211
6211201510,inconsistent_naics,6211201510,315220,6211201510,315220,6211201510,315250,6211201510,315250
6202998021,partial_coverage,6202998021,315240,,,,,,
6109901070,inconsistent_naics,6109901070,315240,6109901070,315240,6109901070,315250,6109901070,315250
8501630000,partial_coverage,8501630000,335312,,,,,,
0710809750,partial_coverage,0710809750,311411,0710809750,311411,,,,
3004909224,partial_coverage,3004909224,325412,3004909224,325412,3004909224,325412,,
7321825000,inconsistent_naics,7321825000,333414,7321825000,333414,7321825000,333414,7321825000,335220
9705000080,partial_coverage,9705000080,930000,,,,,,
8525895030,partial_coverage,,,8525895030,334310,8525895030,334310,8525895030,334310
8453800000,inconsistent_naics,8453800000,333999,8453800000,333999,8453800000,333998,8453800000,333248
6202930700,partial_coverage,6202930700,315240,,,,,,
8423820050,inconsistent_naics,8423820050,333997,8423820050,333997,8423820050,333998,8423820050,333998
8462321040,partial_coverage,,,8462321040,333517,8462321040,333517,8462321040,930000
8501326090,partial_coverage,8501326090,335312,,,,,,
6110121020,inconsistent_naics,6110121020,315240,6110121020,315240,6110121020,315250,6110121020,315250
6104392030,inconsistent_naics,6104392030,315240,6104392030,315240,6104392030,315250,6104392030,315250
4418218060,partial_coverage,,,4418218060,321911,4418218060,321911,4418218060,321911
6103292070,inconsistent_naics,6103292070,315220,6103292070,315220,6103292070,315250,6103292070,315250
1509104050,partial_coverage,1509104050,311224,1509104050,311224,,,,
8803300015,partial_coverage,8803300015,336413,,,,,,
3402421000,partial_coverage,,,3402421000,325613,3402421000,325613,3402421000,325613
8311303000,inconsistent_naics,8311303000,331491,8311303000,331491,8311303000,331491,8311303000,333992
6103291060,inconsistent_naics,6103291060,315220,6103291060,315220,6103291060,315250,6103291060,315250
1001990011,partial_coverage,1001990011,111140,,,,,,
1510004000,partial_coverage,1510004000,311224,,,,,,
8529907500,partial_coverage,8529907500,334419,,,,,,
8903110060,partial_coverage,,,8903110060,326299,8903110060,326299,8903110060,326299
8428700000,partial_coverage,,,8428700000,333999,8428700000,333998,8428700000,333998
8112920600,partial_coverage,8112920600,910000,,,,,,
7326190080,inconsistent_naics,7326190080,332999,7326190080,332999,7326190080,332999,7326190080,332111
9508260000,partial_coverage,,,9508260000,333318,9508260000,333310,9508260000,333310
6117808720,inconsistent_naics,6117808720,315190,6117808720,315190,6117808720,315120,6117808720,315120
6203293010,inconsistent_naics,6203293010,315220,6203293010,315220,6203293010,315250,6203293010,315250
4403260115,partial_coverage,,,4403260115,113310,4403260115,113310,4403260115,113310
7306401090,inconsistent_naics,7306401090,331110,7306401090,331110,7306401090,331110,7306401090,331210
2710910000,partial_coverage,2710910000,324110,2710910000,324110,2710910000,324110,,
5603130090,partial_coverage,5603130090,313230,5603130090,313230,,,,
9401390010,partial_coverage,,,9401390010,337124,9401390010,337126,9401390010,337126
0808304025,partial_coverage,0808304025,111339,0808304025,111339,0808304025,111339,,
8479909596,partial_coverage,,,8479909596,333999,8479909596,333998,8479909596,333998
6815110000,partial_coverage,,,6815110000,335991,6815110000,335991,6815110000,335991
7019801020,partial_coverage,,,7019801020,327993,7019801020,327993,7019801020,327993
6104196020,inconsistent_naics,6104196020,315240,6104196020,315240,6104196020,315250,6104196020,315250
5911400100,partial_coverage,,,5911400100,313210,5911400100,313210,5911400100,339999
3918101000,partial_coverage,3918101000,326199,,,,,,
7019133500,partial_coverage,,,7019133500,327212,7019133500,327212,7019133500,327212
6211205400,inconsistent_naics,6211205400,315240,6211205400,315240,6211205400,315250,6211205400,315250
2934920000,partial_coverage,,,2934920000,325411,2934920000,325411,2934920000,325411
3002490050,partial_coverage,,,,,,,3002490050,325414
9403308000,partial_coverage,9403308000,337211,,,,,,
9401904010,partial_coverage,9401904010,337215,,,,,,
0702006008,partial_coverage,,,,,,,0702006008,111419
8501610010,partial_coverage,8501610010,335312,,,,,,
6108992000,inconsistent_naics,6108992000,315240,6108992000,315240,6108992000,315250,6108992000,315250
6211390351,inconsistent_naics,6211390351,315220,6211390351,315220,6211390351,315250,6211390351,315250
6201921931,partial_coverage,6201921931,315220,,,,,,
6103491010,inconsistent_naics,6103491010,315220,6103491010,315220,6103491010,315250,6103491010,315250
6203424521,inconsistent_naics,6203424521,315220,6203424521,315220,6203424521,315250,6203424521,315250
2923202050,partial_coverage,,,,,2923202050,325199,2923202050,325199
1001990050,partial_coverage,1001990050,111140,,,,,,
1702204050,partial_coverage,,,,,1702204050,111998,1702204050,111998
3402195000,partial_coverage,3402195000,325613,,,,,,
6203292020,inconsistent_naics,6203292020,315220,6203292020,315220,6203292020,315250,6203292020,315250
6111206050,inconsistent_naics,6111206050,315110,6111206050,315110,6111206050,315120,6111206050,315120
4412521030,partial_coverage,,,4412521030,321211,4412521030,321211,4412521030,321211
6204230005,inconsistent_naics,6204230005,315240,6204230005,315240,6204230005,315250,6204230005,315250
9404908523,partial_coverage,9404908523,314120,,,,,,
6203431315,inconsistent_naics,6203431315,315220,6203431315,315220,6203431315,315250,6203431315,315250
4412999000,partial_coverage,4412999000,321212,,,,,,
8807100030,partial_coverage,,,8807100030,336413,8807100030,336413,8807100030,336413
6111202000,inconsistent_naics,6111202000,315240,6111202000,315240,6111202000,315250,6111202000,315250
4602192500,inconsistent_naics,4602192500,316998,4602192500,316998,4602192500,316990,4602192500,316990
5505100020,inconsistent_naics,5505100020,325220,5505100020,325220,5505100020,325220,5505100020,314999
8543709860,partial_coverage,,,8543709860,335999,8543709860,335999,8543709860,335999
6104292022,inconsistent_naics,6104292022,315240,6104292022,315240,6104292022,315250,6104292022,315250
7304598010,inconsistent_naics,7304598010,331110,7304598010,331110,7304598010,331110,7304598010,331210
0702004041,partial_coverage,,,0702004041,111219,0702004041,111219,0702004041,111219
6211325007,inconsistent_naics,6211325007,315220,6211325007,315220,6211325007,315250,6211325007,315250
9002190000,inconsistent_naics,9002190000,333314,9002190000,333314,9002190000,333310,9002190000,333310
4810311050,inconsistent_naics,4810311050,322121,4810311050,322121,4810311050,322120,4810311050,322120
5501110000,partial_coverage,,,5501110000,325220,5501110000,325220,5501110000,325220
4202128170,inconsistent_naics,4202128170,316998,4202128170,316998,4202128170,316990,4202128170,316990
0707004020,partial_coverage,,,0707004020,111219,,,,
8478900010,inconsistent_naics,8478900010,333249,8478900010,333249,8478900010,333248,8478900010,333248
6210402531,inconsistent_naics,6210402531,315220,6210402531,315220,6210402531,315250,6210402531,315250
9405503000,inconsistent_naics,9405503000,335129,9405503000,335129,9405503000,335139,9405503000,335139
4802201000,inconsistent_naics,4802201000,322121,4802201000,322121,4802201000,322120,4802201000,322120
6204630810,inconsistent_naics,6204630810,315240,6204630810,315240,6204630810,315250,6204630810,315250
6211398040,inconsistent_naics,6211398040,315220,6211398040,315220,6211398040,315250,6211398040,315250
6113009074,inconsistent_naics,6113009074,315220,6113009074,315220,6113009074,315250,6113009074,315250
7019613000,partial_coverage,,,7019613000,314994,7019613000,314994,7019613000,314994
8539294000,inconsistent_naics,8539294000,335110,8539294000,335110,8539294000,335139,8539294000,335139
3816000010,partial_coverage,3816000010,327120,,,,,,
6104631510,inconsistent_naics,6104631510,315240,6104631510,315240,6104631510,315250,6104631510,315250
6104499030,inconsistent_naics,6104499030,315240,6104499030,315240,6104499030,315250,6104499030,315250
0707005090,partial_coverage,0707005090,111219,0707005090,111219,,,,
3003410000,inconsistent_naics,3003410000,325412,3003410000,325412,3003410000,325412,3003410000,325411
8472900500,inconsistent_naics,8472900500,333318,8472900500,333318,8472900500,333310,8472900500,333310
8505907000,inconsistent_naics,8505907000,335999,8505907000,335999,8505907000,335999,8505907000,334510
6211200430,inconsistent_naics,6211200430,315240,6211200430,315240,6211200430,315250,6211200430,315250
3917400060,partial_coverage,,,,,3917400060,326122,3917400060,326122
1001990097,partial_coverage,,,1001990097,111140,1001990097,111140,1001990097,111140
1109009000,partial_coverage,1109009000,311211,1109009000,311211,1109009000,311211,,
8703800020,partial_coverage,,,,,8703800020,336110,8703800020,336110
4401120000,inconsistent_naics,4401120000,113310,4401120000,113310,4401120000,113310,4401120000,321999
8419120000,partial_coverage,,,8419120000,335220,8419120000,335220,8419120000,333310
0810102000,partial_coverage,0810102000,111333,,,,,,
9002908500,inconsistent_naics,9002908500,333314,9002908500,333314,9002908500,333310,9002908500,333310
4412944100,partial_coverage,4412944100,321211,,,,,,
3827120000,partial_coverage,,,3827120000,325199,3827120000,325199,3827120000,325199
6815130000,partial_coverage,,,6815130000,335991,6815130000,335991,6815130000,335991
6211421081,partial_coverage,6211421081,315240,6211421081,315240,6211421081,315250,,
7019150000,partial_coverage,,,7019150000,327212,7019150000,327212,7019150000,327212
8103910000,partial_coverage,,,8103910000,331491,8103910000,331491,8103910000,331491
8802200080,partial_coverage,8802200080,336411,,,,,,
0102390058,inconsistent_naics,0102390058,11211X,0102390058,11211X,0102390058,11211X,0102390058,1121XX
4407140000,partial_coverage,,,4407140000,321113,4407140000,321113,4407140000,321113
8703230170,inconsistent_naics,8703230170,336111,8703230170,336111,8703230170,336110,8703230170,336110
